Student_ID,First_Name,Last_Name,Email,Major,Title,Number_of_Skills,Salary,Salary_Range,GPA,GPA_Range,Graduated,Algorithm Development,Creativity,AI Ethics and Governance,API Development,Curiosity,Project Management,Business Acumen,Communication,AI Frameworks and Libraries,IoT Integration,Cloud Computing,Programming Languages,Big Data Technologies,Ethical Considerations,Data Analysis,Computer Vision,Software Engineering Principles,Market Analysis,Adaptability,Data Visualization,Edge Computing,Natural Language Processing (NLP),Problem-Solving,Robotics,Database Management,Data Engineering,Model Training and Evaluation,ETL Processes,Deep Learning,DevOps,Presentation Skills,Collaboration,Machine Learning Algorithms,Leadership,Critical Thinking,Data Preprocessing,Data-Driven Decision Making,Attention to Detail,Programming
394212503,Raymond,Fields,Raymond.Fields000@mymdc.net,Applied Artificial Intelligence,Machine Learning Engineer,30,88034,High,2.92,Low,TRUE,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
930648257,Jennifer,Reid,Jennifer.Reid000@mymdc.net,Applied Artificial Intelligence,Machine Learning Engineer,34,30000,High,3.2,Medium,FALSE,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
472109847,Richard,Bates,Richard.Bates000@mymdc.net,Data Analytics,Marketing Analyst,10,30000,High,2.47,Very Low,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0
905979802,Fred,Stevens,Fred.Stevens000@mymdc.net,Applied Artificial Intelligence,AI Engineer,7,30000,High,2.35,Very Low,FALSE,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
470679167,Jason,Rodriguez,Jason.Rodriguez000@mymdc.net,Applied Artificial Intelligence,Machine Learning Engineer,27,30000,High,3.55,High,FALSE,0,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
958488135,Sara,Burgess,Sara.Burgess000@mymdc.net,Applied Artificial Intelligence,AI Data Scientist,17,30000,High,2.05,Very Low,FALSE,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0
500484680,Steven,Davis,Steven.Davis000@mymdc.net,Applied Artificial Intelligence,AI Engineer,19,30000,High,3.02,Medium,FALSE,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1
136553753,Matthew,Williamson,Matthew.Williamson000@mymdc.net,Data Analytics,Data Scientist,6,30000,High,2.04,Very Low,FALSE,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
318485876,Jamie,Chambers,Jamie.Chambers000@mymdc.net,Data Analytics,Business Intelligence Analyst,22,30000,High,2.38,Very Low,FALSE,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0
472605120,Melissa,Murray,Melissa.Murray000@mymdc.net,Data Analytics,Marketing Analyst,21,30000,High,3.47,Medium,FALSE,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1
555449744,Harold,Campos,Harold.Campos000@mymdc.net,Applied Artificial Intelligence,Robotics Engineer,10,102482,High,2.64,Low,TRUE,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
710217092,Donna,Mendoza,Donna.Mendoza000@mymdc.net,Data Analytics,Data Analyst,1,30000,High,2.98,Low,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786213128,Lindsey,Johnson,Lindsey.Johnson000@mymdc.net,Applied Artificial Intelligence,Machine Learning Engineer,7,83232,High,3.98,High,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
717579201,Allen,Sanford,Allen.Sanford000@mymdc.net,Applied Artificial Intelligence,AI Data Scientist,7,30000,High,3.7,High,FALSE,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105108968,John,Wilkerson,John.Wilkerson000@mymdc.net,Applied Artificial Intelligence,Computer Vision Engineer,21,30000,High,3.25,Medium,FALSE,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0
421248943,Ronald,Gutierrez,Ronald.Gutierrez000@mymdc.net,Data Analytics,Marketing Analyst,8,30000,High,2.99,Low,FALSE,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
662417610,Kevin,Cruz,Kevin.Cruz000@mymdc.net,Applied Artificial Intelligence,Computer Vision Engineer,35,30000,High,2.48,Very Low,FALSE,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
392229956,Harold,Lopez,Harold.Lopez000@mymdc.net,Applied Artificial Intelligence,AI Engineer,26,30000,High,3.82,High,FALSE,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1
856145692,Jennifer,Parker,Jennifer.Parker000@mymdc.net,Data Analytics,Data Scientist,31,30000,High,2.43,Very Low,FALSE,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1
215937736,Sandra,Rodriguez,Sandra.Rodriguez000@mymdc.net,Applied Artificial Intelligence,AI Data Scientist,12,30000,High,3.14,Medium,FALSE,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0
800207113,Brandon,Hendrix,Brandon.Hendrix000@mymdc.net,Applied Artificial Intelligence,Machine Learning Engineer,7,80376,High,3.48,Medium,TRUE,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
118605046,Susan,Padilla,Susan.Padilla000@mymdc.net,Applied Artificial Intelligence,AI Data Scientist,4,93789,High,2.86,Low,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
149487920,Spencer,Singleton,Spencer.Singleton000@mymdc.net,Applied Artificial Intelligence,Computer Vision Engineer,27,100346,High,2.66,Low,TRUE,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0
701791325,Kevin,Henry,Kevin.Henry000@mymdc.net,Data Analytics,Data Scientist,36,30000,High,3.29,Medium,FALSE,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
419102840,Kenneth,Schultz,Kenneth.Schultz000@mymdc.net,Data Analytics,Data Scientist,37,30000,High,3.88,High,FALSE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
125687113,Brittany,Alexander,Brittany.Alexander000@mymdc.net,Applied Artificial Intelligence,Machine Learning Engineer,11,30000,High,2.8,Low,FALSE,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
369958118,Megan,Black,Megan.Black000@mymdc.net,Applied Artificial Intelligence,AI Engineer,6,30000,High,2.04,Very Low,FALSE,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
456408988,Candace,Parks,Candace.Parks000@mymdc.net,Applied Artificial Intelligence,Robotics Engineer,14,84183,High,2.94,Low,TRUE,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1
487163735,Pamela,Smith,Pamela.Smith000@mymdc.net,Data Analytics,Operations Analyst,32,30000,High,2.92,Low,FALSE,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
897813164,John,Moody,John.Moody000@mymdc.net,Applied Artificial Intelligence,AI Engineer,17,104717,High,3.42,Medium,TRUE,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0
649432846,Cynthia,Pearson,Cynthia.Pearson000@mymdc.net,Applied Artificial Intelligence,Robotics Engineer,29,30000,High,3.23,Medium,FALSE,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1
737735326,Karen,Ward,Karen.Ward000@mymdc.net,Applied Artificial Intelligence,Computer Vision Engineer,38,91152,High,2.85,Low,TRUE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
160845257,Emily,Watkins,Emily.Watkins000@mymdc.net,Data Analytics,Business Intelligence Analyst,24,67589,Medium,2.32,Very Low,TRUE,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1
784787602,Melissa,Garcia,Melissa.Garcia000@mymdc.net,Applied Artificial Intelligence,Robotics Engineer,32,100864,High,2.49,Very Low,TRUE,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1
286181105,Evan,Collins,Evan.Collins000@mymdc.net,Applied Artificial Intelligence,AI Data Scientist,30,97006,High,3.25,Medium,TRUE,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1
285582264,Dave,Hoffman,Dave.Hoffman000@mymdc.net,Data Analytics,Marketing Analyst,37,70721,Medium,3.13,Medium,TRUE,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
716387961,Colleen,Sparks,Colleen.Sparks000@mymdc.net,Applied Artificial Intelligence,Machine Learning Engineer,1,96546,High,2.61,Low,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
382508365,Nicholas,Nelson,Nicholas.Nelson000@mymdc.net,Applied Artificial Intelligence,Robotics Engineer,38,30000,High,3.47,Medium,FALSE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
287386588,Cheryl,Daniels,Cheryl.Daniels000@mymdc.net,Data Analytics,Business Intelligence Analyst,20,30000,High,2.45,Very Low,FALSE,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0
599731340,Shannon,Hernandez,Shannon.Hernandez000@mymdc.net,Applied Artificial Intelligence,AI Data Scientist,17,108432,High,3.46,Medium,TRUE,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1
447864323,Tara,Carroll,Tara.Carroll000@mymdc.net,Applied Artificial Intelligence,AI Data Scientist,11,91794,High,3.97,High,TRUE,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
521491250,Donna,Farrell,Donna.Farrell000@mymdc.net,Applied Artificial Intelligence,AI Engineer,3,30000,High,2.87,Low,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
908236328,Mark,Johnston,Mark.Johnston000@mymdc.net,Applied Artificial Intelligence,Computer Vision Engineer,4,94560,High,3.13,Medium,TRUE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350923306,Jose,Moore,Jose.Moore001@mymdc.net,Applied Artificial Intelligence,Machine Learning Engineer,3,30000,High,3.27,Medium,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
728417114,Melanie,Hunt,Melanie.Hunt000@mymdc.net,Applied Artificial Intelligence,Robotics Engineer,6,30000,High,3.17,Medium,FALSE,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
212837391,William,Robinson,William.Robinson000@mymdc.net,Applied Artificial Intelligence,AI Data Scientist,30,30000,High,2.65,Low,FALSE,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1
517164363,Vicki,Levy,Vicki.Levy000@mymdc.net,Applied Artificial Intelligence,Robotics Engineer,34,95477,High,3.04,Medium,TRUE,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
882679189,Melissa,Hall,Melissa.Hall000@mymdc.net,Applied Artificial Intelligence,AI Data Scientist,2,30000,High,3.13,Medium,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
122982930,Ashley,Shepard,Ashley.Shepard000@mymdc.net,Applied Artificial Intelligence,Computer Vision Engineer,25,102294,High,2.88,Low,TRUE,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0
157802013,Penny,Hines,Penny.Hines000@mymdc.net,Data Analytics,Operations Analyst,18,89158,High,2.58,Low,TRUE,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0
257761805,Alicia,Gentry,Alicia.Gentry000@mymdc.net,Applied Artificial Intelligence,AI Engineer,5,30000,High,2.97,Low,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0
409756336,James,Price,James.Price000@mymdc.net,Data Analytics,Operations Analyst,6,30000,High,3.82,High,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
324372077,James,Gardner,James.Gardner000@mymdc.net,Data Analytics,Data Scientist,8,67459,Medium,2.52,Low,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
901568755,Nicholas,Silva,Nicholas.Silva000@mymdc.net,Data Analytics,Business Intelligence Analyst,19,30000,High,3.81,High,FALSE,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0
365536994,Michele,Lin,Michele.Lin000@mymdc.net,Applied Artificial Intelligence,AI Engineer,12,30000,High,3.08,Medium,FALSE,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
889255456,Jeffery,Kramer,Jeffery.Kramer000@mymdc.net,Data Analytics,Data Analyst,13,86308,High,3,Low,TRUE,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0
901287988,Elizabeth,Franco,Elizabeth.Franco000@mymdc.net,Applied Artificial Intelligence,Robotics Engineer,38,81589,High,2.24,Very Low,TRUE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
312273346,Denise,Cooper,Denise.Cooper000@mymdc.net,Data Analytics,Operations Analyst,10,30000,High,3.54,High,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1
636512503,Steven,Gomez,Steven.Gomez000@mymdc.net,Data Analytics,Data Analyst,11,30000,High,3.9,High,FALSE,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1
605553169,Brandi,Sanders,Brandi.Sanders000@mymdc.net,Applied Artificial Intelligence,AI Engineer,18,30000,High,3.11,Medium,FALSE,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1
663389383,April,Ball,April.Ball000@mymdc.net,Data Analytics,Data Scientist,27,30000,High,2.53,Low,FALSE,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,1
140273307,Michael,Garcia,Michael.Garcia000@mymdc.net,Applied Artificial Intelligence,Computer Vision Engineer,1,30000,High,3.56,High,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
957912854,Brittany,Hodges,Brittany.Hodges000@mymdc.net,Applied Artificial Intelligence,Machine Learning Engineer,37,106717,High,2.19,Very Low,TRUE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
386528182,Corey,Thornton,Corey.Thornton000@mymdc.net,Applied Artificial Intelligence,AI Engineer,4,30000,High,2.53,Low,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
305271612,Thomas,Robinson,Thomas.Robinson000@mymdc.net,Applied Artificial Intelligence,Robotics Engineer,33,30000,High,3.11,Medium,FALSE,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1
832411940,Haley,Johnson,Haley.Johnson000@mymdc.net,Applied Artificial Intelligence,AI Data Scientist,34,30000,High,2.14,Very Low,FALSE,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
326289698,Adam,Freeman,Adam.Freeman000@mymdc.net,Applied Artificial Intelligence,Machine Learning Engineer,30,93357,High,2.07,Very Low,TRUE,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1
561366900,Jacqueline,Nguyen,Jacqueline.Nguyen000@mymdc.net,Data Analytics,Data Scientist,1,30000,High,2.98,Low,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
365667601,Danny,Smith,Danny.Smith000@mymdc.net,Data Analytics,Data Scientist,9,30000,High,3.88,High,FALSE,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
571716912,Shawn,Brown,Shawn.Brown000@mymdc.net,Applied Artificial Intelligence,Robotics Engineer,31,106259,High,3.06,Medium,TRUE,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1
907254910,Theresa,Smith,Theresa.Smith000@mymdc.net,Data Analytics,Data Scientist,27,87821,High,2.4,Very Low,TRUE,1,0,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1
174943567,Willie,Simon,Willie.Simon000@mymdc.net,Applied Artificial Intelligence,AI Engineer,15,30000,High,2.54,Low,FALSE,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0
661187766,Thomas,Rodriguez,Thomas.Rodriguez000@mymdc.net,Data Analytics,Data Analyst,23,65031,Medium,2.08,Very Low,TRUE,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1
477353369,Henry,Stout,Henry.Stout000@mymdc.net,Data Analytics,Data Analyst,19,30000,High,2.42,Very Low,FALSE,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1
198974850,Sara,Murphy,Sara.Murphy000@mymdc.net,Data Analytics,Data Scientist,7,30000,High,3.47,Medium,FALSE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
126833821,Peter,Mckinney,Peter.Mckinney000@mymdc.net,Applied Artificial Intelligence,AI Data Scientist,17,30000,High,2.84,Low,FALSE,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
948302704,James,Ellis,James.Ellis000@mymdc.net,Data Analytics,Data Analyst,6,30000,High,3,Low,FALSE,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
795975617,Margaret,Lee,Margaret.Lee000@mymdc.net,Applied Artificial Intelligence,Computer Vision Engineer,19,30000,High,2.73,Low,FALSE,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0
710773772,Bethany,Riley,Bethany.Riley000@mymdc.net,Data Analytics,Business Intelligence Analyst,36,30000,High,3.33,Medium,FALSE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1
416565022,Brianna,Hogan,Brianna.Hogan000@mymdc.net,Data Analytics,Data Scientist,21,72958,Medium,2.73,Low,TRUE,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1
149897350,Tracey,Alexander,Tracey.Alexander000@mymdc.net,Data Analytics,Operations Analyst,4,86321,High,2.75,Low,TRUE,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
526633149,Anthony,Perkins,Anthony.Perkins000@mymdc.net,Applied Artificial Intelligence,AI Data Scientist,12,30000,High,2.39,Very Low,FALSE,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
780758594,James,Wood,James.Wood000@mymdc.net,Data Analytics,Business Intelligence Analyst,29,30000,High,2.05,Very Low,FALSE,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0
829277565,Samantha,Bruce,Samantha.Bruce000@mymdc.net,Data Analytics,Business Intelligence Analyst,3,30000,High,3.15,Medium,FALSE,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
718954885,Daniel,Mullins,Daniel.Mullins000@mymdc.net,Applied Artificial Intelligence,Computer Vision Engineer,30,98629,High,3.15,Medium,TRUE,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1
180306977,Kenneth,Hill,Kenneth.Hill000@mymdc.net,Data Analytics,Operations Analyst,1,30000,High,3.62,High,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
753673789,John,Flores,John.Flores000@mymdc.net,Data Analytics,Marketing Analyst,5,92382,High,2.45,Very Low,TRUE,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
910857558,Melvin,Cortez,Melvin.Cortez000@mymdc.net,Data Analytics,Marketing Analyst,28,30000,High,3.03,Medium,FALSE,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
198787716,Donald,Harmon,Donald.Harmon000@mymdc.net,Data Analytics,Marketing Analyst,27,30000,High,2.49,Very Low,FALSE,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0
556181692,Ronnie,Mcpherson,Ronnie.Mcpherson000@mymdc.net,Applied Artificial Intelligence,Machine Learning Engineer,17,30000,High,2.38,Very Low,FALSE,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0
443506707,Susan,Santana,Susan.Santana000@mymdc.net,Data Analytics,Business Intelligence Analyst,8,86153,High,3.06,Medium,TRUE,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
689546673,Amanda,Huber,Amanda.Huber000@mymdc.net,Applied Artificial Intelligence,Machine Learning Engineer,23,30000,High,2.45,Very Low,FALSE,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0
