Student_ID,First_Name,Last_Name,Email,Major,Title,Number_of_Skills,Salary,Salary_Range,GPA,GPA_Range,Graduated,Algorithm Development,Creativity,AI Ethics and Governance,API Development,Curiosity,Project Management,Business Acumen,Communication,AI Frameworks and Libraries,IoT Integration,Cloud Computing,Programming Languages,Big Data Technologies,Ethical Considerations,Data Analysis,Computer Vision,Software Engineering Principles,Market Analysis,Adaptability,Data Visualization,Edge Computing,Natural Language Processing (NLP),Problem-Solving,Robotics,Database Management,Data Engineering,Model Training and Evaluation,ETL Processes,Deep Learning,DevOps,Presentation Skills,Collaboration,Machine Learning Algorithms,Leadership,Critical Thinking,Data Preprocessing,Data-Driven Decision Making,Attention to Detail,Programming,Salary_Binned
958832445,John,Harris,John.Harris000@mymdc.net,1,7,8,86736,0,3.88,0,True,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60k-90k
318424932,Amanda,Taylor,Amanda.Taylor000@mymdc.net,0,3,8,101833,0,2.28,3,True,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90k-120k
942341504,Michael,Douglas,Michael.Douglas000@mymdc.net,0,3,21,107954,0,3.43,2,True,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,90k-120k
207431788,Robert,Wright,Robert.Wright000@mymdc.net,0,0,23,92197,0,3.9,0,True,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,90k-120k
201423066,Jennifer,Ramirez,Jennifer.Ramirez000@mymdc.net,1,8,32,92168,0,2.98,1,True,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,90k-120k
858586343,Jeremy,Pineda,Jeremy.Pineda000@mymdc.net,1,4,32,91146,0,2.52,1,True,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,90k-120k
161301620,Ann,Sanders,Ann.Sanders000@mymdc.net,1,4,30,70915,1,2.85,1,True,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,60k-90k
212563410,Robert,Richardson,Robert.Richardson000@mymdc.net,0,1,9,85735,0,2.81,1,True,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,60k-90k
293487107,Levi,Duran,Levi.Duran000@mymdc.net,0,1,18,94321,0,2.14,3,True,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,90k-120k
878849562,Brandon,Kelly,Brandon.Kelly000@mymdc.net,0,3,3,107805,0,3.64,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,90k-120k
493213246,Bryan,Reyes,Bryan.Reyes000@mymdc.net,1,7,17,66116,1,2.46,3,True,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,60k-90k
289444203,Audrey,Barron,Audrey.Barron000@mymdc.net,1,8,27,86702,0,2.82,1,True,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,60k-90k
443506707,Susan,Santana,Susan.Santana000@mymdc.net,1,2,8,86153,0,3.06,2,True,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,60k-90k
445266443,Natasha,Moore,Natasha.Moore000@mymdc.net,0,6,28,95757,0,3.61,0,True,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,90k-120k
149487920,Spencer,Singleton,Spencer.Singleton000@mymdc.net,0,3,27,100346,0,2.66,1,True,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,90k-120k
328532838,Alexandra,Santos,Alexandra.Santos000@mymdc.net,1,5,33,93498,0,2.12,3,True,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,90k-120k
343217939,Stacey,Jordan,Stacey.Jordan000@mymdc.net,0,9,18,106518,0,3.69,0,True,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,90k-120k
714387942,Brian,Garcia,Brian.Garcia000@mymdc.net,1,7,8,65045,1,2.86,1,True,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,60k-90k
555493354,Meagan,Ramos,Meagan.Ramos000@mymdc.net,1,2,22,73452,1,2.47,3,True,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,60k-90k
779539531,Michael,Oneal,Michael.Oneal000@mymdc.net,0,9,9,109421,0,3.5,2,True,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,90k-120k
328532838,Alexandra,Santos,Alexandra.Santos000@mymdc.net,1,5,33,93498,0,2.12,3,True,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,90k-120k
547773425,Jacqueline,Little,Jacqueline.Little000@mymdc.net,1,7,16,84996,0,3.46,2,True,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,60k-90k
576507292,Nicole,Lopez,Nicole.Lopez000@mymdc.net,0,6,26,109365,0,3.06,2,True,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,90k-120k
753673789,John,Flores,John.Flores000@mymdc.net,1,7,5,92382,0,2.45,3,True,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,90k-120k
133275808,Haley,King,Haley.King000@mymdc.net,0,3,21,96114,0,2.35,3,True,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,90k-120k
228872618,Kevin,Sullivan,Kevin.Sullivan000@mymdc.net,1,4,23,86978,0,2.43,3,True,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,60k-90k
989779447,Michael,Deleon,Michael.Deleon000@mymdc.net,1,2,30,77763,1,3.57,0,True,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,60k-90k
767259959,Chelsey,Wells,Chelsey.Wells000@mymdc.net,0,9,38,83061,0,2.14,3,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,60k-90k
470117583,Heather,Reese,Heather.Reese000@mymdc.net,0,9,35,107344,0,2.52,1,True,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,90k-120k
750554753,Jacob,Guzman,Jacob.Guzman000@mymdc.net,0,3,15,84889,0,3.76,0,True,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,60k-90k
346228113,Andrea,Phillips,Andrea.Phillips000@mymdc.net,0,0,33,96324,0,3.4,2,True,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,90k-120k
945669465,Joshua,Taylor,Joshua.Taylor000@mymdc.net,0,0,13,86834,0,2.18,3,True,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,60k-90k
984935619,Jodi,Fuentes,Jodi.Fuentes000@mymdc.net,1,5,12,90289,0,2.54,1,True,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,90k-120k
547773425,Jacqueline,Little,Jacqueline.Little000@mymdc.net,1,7,16,84996,0,3.46,2,True,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,60k-90k
559126052,Kevin,Delgado,Kevin.Delgado000@mymdc.net,1,8,24,69653,1,2.45,3,True,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,60k-90k
170618832,Nicole,Benton,Nicole.Benton000@mymdc.net,0,0,15,83519,0,3.14,2,True,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,60k-90k
774154734,Raymond,Barnett,Raymond.Barnett000@mymdc.net,0,9,32,106900,0,2.44,3,True,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,90k-120k
690313902,Rebecca,Nolan,Rebecca.Nolan000@mymdc.net,1,8,36,79567,1,2.77,1,True,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,60k-90k
631799044,Catherine,Webb,Catherine.Webb000@mymdc.net,0,0,22,105349,0,3.05,2,True,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,90k-120k
623984106,David,Blackwell,David.Blackwell000@mymdc.net,0,6,33,90990,0,2.24,3,True,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,90k-120k
704714463,Brian,Brooks,Brian.Brooks000@mymdc.net,0,3,3,99803,0,2.2,3,True,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,90k-120k
212563410,Robert,Richardson,Robert.Richardson000@mymdc.net,0,1,9,85735,0,2.81,1,True,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,60k-90k
416154989,Roger,Webb,Roger.Webb000@mymdc.net,0,6,16,93317,0,2.45,3,True,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,90k-120k
737735326,Karen,Ward,Karen.Ward000@mymdc.net,0,3,38,91152,0,2.85,1,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,90k-120k
406975530,Matthew,Wilson,Matthew.Wilson000@mymdc.net,1,5,18,92033,0,2.89,1,True,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,90k-120k
324234559,John,Pruitt,John.Pruitt000@mymdc.net,1,4,26,30000,0,2.66,1,False,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,30k-60k
650719776,Ricky,Whitney,Ricky.Whitney000@mymdc.net,0,3,21,30000,0,3.29,2,False,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,30k-60k
829277565,Samantha,Bruce,Samantha.Bruce000@mymdc.net,1,2,3,30000,0,3.15,2,False,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30k-60k
454882007,Zachary,Galloway,Zachary.Galloway000@mymdc.net,0,0,30,30000,0,3.5,2,False,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,30k-60k
948261418,Corey,Frazier,Corey.Frazier000@mymdc.net,0,3,23,30000,0,3.17,2,False,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,30k-60k
340397461,Christina,Morton,Christina.Morton000@mymdc.net,0,1,24,30000,0,2.31,3,False,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,30k-60k
670704090,Adrian,Houston,Adrian.Houston000@mymdc.net,1,7,1,30000,0,2.03,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30k-60k
989926975,Tara,Vaughan,Tara.Vaughan000@mymdc.net,0,9,14,30000,0,2.28,3,False,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,30k-60k
245227181,Joyce,Harvey,Joyce.Harvey000@mymdc.net,0,6,39,30000,0,2.91,1,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30k-60k
868332388,Jorge,Thomas,Jorge.Thomas000@mymdc.net,1,4,3,30000,0,2.08,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,30k-60k
242284021,Craig,Wilson,Craig.Wilson000@mymdc.net,0,6,27,30000,0,2.68,1,False,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,30k-60k
211944772,Christopher,Scott,Christopher.Scott000@mymdc.net,0,3,15,30000,0,3.09,2,False,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,30k-60k
741961668,Douglas,Taylor,Douglas.Taylor000@mymdc.net,0,0,36,30000,0,3.27,2,False,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,30k-60k
526633149,Anthony,Perkins,Anthony.Perkins000@mymdc.net,0,0,12,30000,0,2.39,3,False,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,30k-60k
561366900,Jacqueline,Nguyen,Jacqueline.Nguyen000@mymdc.net,1,5,1,30000,0,2.98,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30k-60k
772469360,John,Thornton,John.Thornton000@mymdc.net,0,3,23,30000,0,2.03,3,False,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,30k-60k
958488135,Sara,Burgess,Sara.Burgess000@mymdc.net,0,0,17,30000,0,2.05,3,False,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,30k-60k
318485876,Jamie,Chambers,Jamie.Chambers000@mymdc.net,1,2,22,30000,0,2.38,3,False,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,30k-60k
616688261,Cynthia,Davis,Cynthia.Davis000@mymdc.net,0,0,29,30000,0,3.28,2,False,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,30k-60k
319437919,David,Flores,David.Flores000@mymdc.net,0,9,21,30000,0,2.92,1,False,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,30k-60k
209702693,Lauren,Murray,Lauren.Murray000@mymdc.net,1,5,37,30000,0,3.27,2,False,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,30k-60k
313762117,Jeffery,Guerra,Jeffery.Guerra000@mymdc.net,1,5,1,30000,0,2.37,3,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30k-60k
391899393,Holly,Rivera,Holly.Rivera000@mymdc.net,0,3,23,30000,0,2.25,3,False,0,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,30k-60k
342215199,Michael,Lowe,Michael.Lowe000@mymdc.net,1,5,2,30000,0,3.03,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30k-60k
772388647,John,Brown,John.Brown000@mymdc.net,0,1,16,30000,0,2.38,3,False,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,30k-60k
225326638,Charles,Wright,Charles.Wright000@mymdc.net,0,9,18,30000,0,2.62,1,False,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,30k-60k
315206424,Joshua,Price,Joshua.Price000@mymdc.net,0,1,37,30000,0,2.96,1,False,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30k-60k
156468491,Jonathan,Hoover,Jonathan.Hoover000@mymdc.net,1,8,28,30000,0,2.96,1,False,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,30k-60k
118669798,Kimberly,Vasquez,Kimberly.Vasquez000@mymdc.net,1,4,24,30000,0,2.37,3,False,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,30k-60k
962921871,Roger,Newman,Roger.Newman000@mymdc.net,1,7,31,30000,0,2.14,3,False,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,30k-60k
653445648,Mario,Smith,Mario.Smith000@mymdc.net,1,7,18,30000,0,3.0,1,False,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,30k-60k
928251875,James,Lam,James.Lam000@mymdc.net,0,1,18,30000,0,2.13,3,False,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,30k-60k
172326446,Tyler,Murphy,Tyler.Murphy000@mymdc.net,0,1,7,30000,0,2.98,1,False,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,30k-60k
264432588,Susan,Cook,Susan.Cook000@mymdc.net,0,0,12,30000,0,2.47,3,False,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,30k-60k
595908699,Tina,Davis,Tina.Davis000@mymdc.net,0,6,16,30000,0,2.67,1,False,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,30k-60k
729279994,Jennifer,Marsh,Jennifer.Marsh000@mymdc.net,0,3,3,30000,0,3.99,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,30k-60k
829277565,Samantha,Bruce,Samantha.Bruce000@mymdc.net,1,2,3,30000,0,3.15,2,False,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30k-60k
766933692,Robin,Parker,Robin.Parker000@mymdc.net,0,6,15,30000,0,2.85,1,False,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,30k-60k
333665060,Kristina,Davis,Kristina.Davis000@mymdc.net,0,1,11,30000,0,3.25,2,False,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,30k-60k
391821914,Holly,Hill,Holly.Hill000@mymdc.net,0,9,21,30000,0,3.01,2,False,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,30k-60k
877157702,Thomas,Flores,Thomas.Flores000@mymdc.net,1,2,22,30000,0,3.0,1,False,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,30k-60k
536625033,Robert,Frazier,Robert.Frazier000@mymdc.net,0,3,28,30000,0,3.37,2,False,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,30k-60k
319753064,Calvin,Kramer,Calvin.Kramer000@mymdc.net,1,5,6,30000,0,2.24,3,False,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,30k-60k
509997575,Kaitlin,Hernandez,Kaitlin.Hernandez000@mymdc.net,1,8,5,30000,0,2.94,1,False,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30k-60k
653445648,Mario,Smith,Mario.Smith000@mymdc.net,1,7,18,30000,0,3.0,1,False,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,30k-60k
191181715,Stacy,Brown,Stacy.Brown000@mymdc.net,1,5,31,30000,0,2.62,1,False,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,30k-60k
198787716,Donald,Harmon,Donald.Harmon000@mymdc.net,1,7,27,30000,0,2.49,3,False,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,30k-60k
637612372,Ian,Rowe,Ian.Rowe000@mymdc.net,0,3,9,30000,0,2.69,1,False,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,30k-60k
772469360,John,Thornton,John.Thornton000@mymdc.net,0,3,23,30000,0,2.03,3,False,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,30k-60k
140273307,Michael,Garcia,Michael.Garcia000@mymdc.net,0,3,1,30000,0,3.56,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30k-60k
435382741,April,Dunlap,April.Dunlap000@mymdc.net,1,4,36,30000,0,2.46,3,False,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30k-60k
928251875,James,Lam,James.Lam000@mymdc.net,0,1,18,30000,0,2.13,3,False,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,30k-60k
284164156,Melanie,Williams,Melanie.Williams000@mymdc.net,1,2,11,30000,0,3.1,2,False,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,30k-60k
801366346,Sharon,Wilson,Sharon.Wilson000@mymdc.net,0,3,21,30000,0,2.86,1,False,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,30k-60k
626164873,Jason,Brown,Jason.Brown000@mymdc.net,0,9,2,30000,0,2.31,3,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30k-60k
446416930,Laura,Potts,Laura.Potts000@mymdc.net,0,6,14,30000,0,2.88,1,False,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,30k-60k
637612372,Ian,Rowe,Ian.Rowe000@mymdc.net,0,3,9,30000,0,2.69,1,False,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,30k-60k
